,geometry,species_count
43929,POINT (-83.36270613002249 9.221837380985932),24
43930,POINT (-83.36270613002249 9.231706780985931),22
43931,POINT (-83.36270613002249 9.24157618098593),22
43932,POINT (-83.36270613002249 9.25144558098593),20
43933,POINT (-83.36270613002249 9.26131498098593),18
43934,POINT (-83.36270613002249 9.271184380985929),17
43935,POINT (-83.36270613002249 9.281053780985928),16
43936,POINT (-83.36270613002249 9.290923180985928),15
43937,POINT (-83.36270613002249 9.300792580985927),14
43938,POINT (-83.36270613002249 9.310661980985927),12
43939,POINT (-83.36270613002249 9.320531380985926),11
43940,POINT (-83.36270613002249 9.330400780985926),8
43941,POINT (-83.36270613002249 9.340270180985925),9
43942,POINT (-83.36270613002249 9.350139580985925),9
43943,POINT (-83.36270613002249 9.360008980985924),9
43944,POINT (-83.36270613002249 9.369878380985924),8
43945,POINT (-83.36270613002249 9.379747780985923),8
43946,POINT (-83.36270613002249 9.389617180985923),7
43947,POINT (-83.36270613002249 9.399486580985922),7
43948,POINT (-83.36270613002249 9.409355980985922),6
43949,POINT (-83.36270613002249 9.419225380985921),6
43950,POINT (-83.36270613002249 9.42909478098592),7
43951,POINT (-83.36270613002249 9.43896418098592),10
43952,POINT (-83.36270613002249 9.44883358098592),10
43953,POINT (-83.36270613002249 9.458702980985919),10
43954,POINT (-83.36270613002249 9.468572380985918),10
43955,POINT (-83.36270613002249 9.478441780985918),11
43956,POINT (-83.36270613002249 9.488311180985917),12
43957,POINT (-83.36270613002249 9.498180580985917),12
43958,POINT (-83.36270613002249 9.508049980985916),11
43959,POINT (-83.36270613002249 9.517919380985916),11
43960,POINT (-83.36270613002249 9.527788780985915),11
43961,POINT (-83.36270613002249 9.537658180985915),12
43962,POINT (-83.36270613002249 9.547527580985914),12
43963,POINT (-83.36270613002249 9.557396980985914),13
43964,POINT (-83.36270613002249 9.567266380985913),13
43965,POINT (-83.36270613002249 9.577135780985913),13
43966,POINT (-83.36270613002249 9.587005180985912),13
43967,POINT (-83.36270613002249 9.596874580985912),13
43968,POINT (-83.36270613002249 9.606743980985911),14
43969,POINT (-83.36270613002249 9.61661338098591),15
43970,POINT (-83.36270613002249 9.62648278098591),16
43971,POINT (-83.36270613002249 9.63635218098591),16
43972,POINT (-83.36270613002249 9.646221580985909),17
43973,POINT (-83.36270613002249 9.656090980985908),18
43974,POINT (-83.36270613002249 9.665960380985908),20
43975,POINT (-83.36270613002249 9.675829780985907),22
43976,POINT (-83.36270613002249 9.685699180985907),24
43977,POINT (-83.36270613002249 9.695568580985906),24
43978,POINT (-83.36270613002249 9.705437980985906),26
43979,POINT (-83.36270613002249 9.715307380985905),28
43980,POINT (-83.36270613002249 9.725176780985905),29
43981,POINT (-83.36270613002249 9.735046180985904),28
43982,POINT (-83.36270613002249 9.744915580985904),32
43983,POINT (-83.36270613002249 9.754784980985903),36
43984,POINT (-83.36270613002249 9.764654380985903),40
43985,POINT (-83.36270613002249 9.774523780985902),41
43986,POINT (-83.36270613002249 9.784393180985901),42
43987,POINT (-83.36270613002249 9.794262580985901),42
43988,POINT (-83.36270613002249 9.8041319809859),43
43989,POINT (-83.36270613002249 9.8140013809859),46
43990,POINT (-83.36270613002249 9.8238707809859),48
43991,POINT (-83.36270613002249 9.833740180985899),50
43992,POINT (-83.36270613002249 9.843609580985898),51
43993,POINT (-83.36270613002249 9.853478980985898),54
43994,POINT (-83.36270613002249 9.863348380985897),56
43995,POINT (-83.36270613002249 9.873217780985897),57
43996,POINT (-83.36270613002249 9.883087180985896),58
43997,POINT (-83.36270613002249 9.892956580985896),59
43998,POINT (-83.36270613002249 9.902825980985895),62
43999,POINT (-83.36270613002249 9.912695380985895),65
44000,POINT (-83.36270613002249 9.922564780985894),66
44001,POINT (-83.36270613002249 9.932434180985894),66
44002,POINT (-83.36270613002249 9.942303580985893),66
44003,POINT (-83.36270613002249 9.952172980985893),66
44004,POINT (-83.36270613002249 9.962042380985892),66
44005,POINT (-83.36270613002249 9.971911780985891),67
44006,POINT (-83.36270613002249 9.981781180985891),66
44007,POINT (-83.36270613002249 9.99165058098589),63
44008,POINT (-83.36270613002249 10.00151998098589),64
44009,POINT (-83.36270613002249 10.01138938098589),63
44010,POINT (-83.36270613002249 10.021258780985889),64
44011,POINT (-83.36270613002249 10.031128180985888),63
44012,POINT (-83.36270613002249 10.040997580985888),61
44013,POINT (-83.36270613002249 10.050866980985887),60
44014,POINT (-83.36270613002249 10.060736380985887),59
44015,POINT (-83.36270613002249 10.070605780985886),57
44016,POINT (-83.36270613002249 10.080475180985886),56
44017,POINT (-83.36270613002249 10.090344580985885),54
44018,POINT (-83.36270613002249 10.100213980985885),53
44019,POINT (-83.36270613002249 10.110083380985884),53
44020,POINT (-83.36270613002249 10.119952780985884),52
44021,POINT (-83.36270613002249 10.129822180985883),52
44022,POINT (-83.36270613002249 10.139691580985883),51
44023,POINT (-83.36270613002249 10.149560980985882),50
44024,POINT (-83.36270613002249 10.159430380985881),49
44025,POINT (-83.36270613002249 10.169299780985881),47
44026,POINT (-83.36270613002249 10.17916918098588),47
44027,POINT (-83.36270613002249 10.18903858098588),47
44028,POINT (-83.36270613002249 10.19890798098588),47
44029,POINT (-83.36270613002249 10.208777380985879),47
44030,POINT (-83.36270613002249 10.218646780985878),46
44031,POINT (-83.36270613002249 10.228516180985878),45
44032,POINT (-83.36270613002249 10.238385580985877),45
44033,POINT (-83.36270613002249 10.248254980985877),45
44034,POINT (-83.36270613002249 10.258124380985876),45
44035,POINT (-83.36270613002249 10.267993780985876),45
44036,POINT (-83.36270613002249 10.277863180985875),44
44037,POINT (-83.36270613002249 10.287732580985875),44
44038,POINT (-83.36270613002249 10.297601980985874),43
44039,POINT (-83.36270613002249 10.307471380985874),0
44040,POINT (-83.36270613002249 10.317340780985873),2
44041,POINT (-83.36270613002249 10.327210180985873),0
44042,POINT (-83.36270613002249 10.337079580985872),0
44043,POINT (-83.36270613002249 10.346948980985871),0
44044,POINT (-83.35462143002249 8.392807780985976),0
44045,POINT (-83.35462143002249 8.402677180985975),46
44046,POINT (-83.35462143002249 8.412546580985975),47
44047,POINT (-83.35462143002249 8.422415980985974),47
44048,POINT (-83.35462143002249 8.432285380985974),47
44049,POINT (-83.35462143002249 8.442154780985973),47
44050,POINT (-83.35462143002249 8.452024180985973),47
44051,POINT (-83.35462143002249 8.461893580985972),47
44052,POINT (-83.35462143002249 8.471762980985972),47
44053,POINT (-83.35462143002249 8.481632380985971),47
44054,POINT (-83.35462143002249 8.49150178098597),47
44055,POINT (-83.35462143002249 8.50137118098597),47
44056,POINT (-83.35462143002249 8.51124058098597),47
44057,POINT (-83.35462143002249 8.521109980985969),47
44058,POINT (-83.35462143002249 8.530979380985968),47
44059,POINT (-83.35462143002249 8.540848780985968),47
44060,POINT (-83.35462143002249 8.550718180985967),47
44061,POINT (-83.35462143002249 8.560587580985967),46
44062,POINT (-83.35462143002249 8.570456980985966),46
44063,POINT (-83.35462143002249 8.580326380985966),0
44064,POINT (-83.35462143002249 8.590195780985965),0
44065,POINT (-83.35462143002249 8.600065180985965),0
44066,POINT (-83.35462143002249 8.609934580985964),0
44067,POINT (-83.35462143002249 8.619803980985964),0
44068,POINT (-83.35462143002249 8.629673380985963),0
44069,POINT (-83.35462143002249 8.639542780985963),0
44070,POINT (-83.35462143002249 8.649412180985962),0
44071,POINT (-83.35462143002249 8.659281580985962),0
44072,POINT (-83.35462143002249 8.669150980985961),0
44073,POINT (-83.35462143002249 8.67902038098596),0
44074,POINT (-83.35462143002249 8.68888978098596),0
44075,POINT (-83.35462143002249 8.69875918098596),0
44076,POINT (-83.35462143002249 8.708628580985959),0
44077,POINT (-83.35462143002249 8.718497980985958),0
44078,POINT (-83.35462143002249 8.728367380985958),0
44079,POINT (-83.35462143002249 8.738236780985957),49
44080,POINT (-83.35462143002249 8.748106180985957),49
44081,POINT (-83.35462143002249 8.757975580985956),49
44082,POINT (-83.35462143002249 8.767844980985956),51
44083,POINT (-83.35462143002249 8.777714380985955),51
44084,POINT (-83.35462143002249 8.787583780985955),51
44085,POINT (-83.35462143002249 8.797453180985954),51
44086,POINT (-83.35462143002249 8.807322580985954),51
44087,POINT (-83.35462143002249 8.817191980985953),51
44088,POINT (-83.35462143002249 8.827061380985953),51
44089,POINT (-83.35462143002249 8.836930780985952),50
44090,POINT (-83.35462143002249 8.846800180985952),50
44091,POINT (-83.35462143002249 8.856669580985951),50
44092,POINT (-83.35462143002249 8.86653898098595),50
44093,POINT (-83.35462143002249 8.87640838098595),50
44094,POINT (-83.35462143002249 8.88627778098595),49
44095,POINT (-83.35462143002249 8.896147180985949),49
44096,POINT (-83.35462143002249 8.906016580985948),49
44097,POINT (-83.35462143002249 8.915885980985948),49
44098,POINT (-83.35462143002249 8.925755380985947),48
44099,POINT (-83.35462143002249 8.935624780985947),49
44100,POINT (-83.35462143002249 8.945494180985946),48
44101,POINT (-83.35462143002249 8.955363580985946),48
44102,POINT (-83.35462143002249 8.965232980985945),48
44103,POINT (-83.35462143002249 8.975102380985945),48
44104,POINT (-83.35462143002249 8.984971780985944),49
44105,POINT (-83.35462143002249 8.994841180985944),48
44106,POINT (-83.35462143002249 9.004710580985943),47
44107,POINT (-83.35462143002249 9.014579980985943),49
44108,POINT (-83.35462143002249 9.024449380985942),49
44109,POINT (-83.35462143002249 9.034318780985942),49
44110,POINT (-83.35462143002249 9.044188180985941),48
44111,POINT (-83.35462143002249 9.05405758098594),46
44112,POINT (-83.35462143002249 9.06392698098594),45
44113,POINT (-83.35462143002249 9.07379638098594),44
44114,POINT (-83.35462143002249 9.083665780985939),43
44115,POINT (-83.35462143002249 9.093535180985938),42
44116,POINT (-83.35462143002249 9.103404580985938),42
44117,POINT (-83.35462143002249 9.113273980985937),40
44118,POINT (-83.35462143002249 9.123143380985937),39
44119,POINT (-83.35462143002249 9.133012780985936),38
44120,POINT (-83.35462143002249 9.142882180985936),38
44121,POINT (-83.35462143002249 9.152751580985935),37
44122,POINT (-83.35462143002249 9.162620980985935),34
44123,POINT (-83.35462143002249 9.172490380985934),33
44124,POINT (-83.35462143002249 9.182359780985934),29
44125,POINT (-83.35462143002249 9.192229180985933),28
44126,POINT (-83.35462143002249 9.202098580985933),25
44127,POINT (-83.35462143002249 9.211967980985932),24
44128,POINT (-83.35462143002249 9.221837380985932),24
44129,POINT (-83.35462143002249 9.231706780985931),22
44130,POINT (-83.35462143002249 9.24157618098593),21
44131,POINT (-83.35462143002249 9.25144558098593),18
44132,POINT (-83.35462143002249 9.26131498098593),18
44133,POINT (-83.35462143002249 9.271184380985929),17
44134,POINT (-83.35462143002249 9.281053780985928),16
44135,POINT (-83.35462143002249 9.290923180985928),15
44136,POINT (-83.35462143002249 9.300792580985927),13
44137,POINT (-83.35462143002249 9.310661980985927),12
44138,POINT (-83.35462143002249 9.320531380985926),11
44139,POINT (-83.35462143002249 9.330400780985926),8
44140,POINT (-83.35462143002249 9.340270180985925),9
44141,POINT (-83.35462143002249 9.350139580985925),9
44142,POINT (-83.35462143002249 9.360008980985924),9
44143,POINT (-83.35462143002249 9.369878380985924),8
44144,POINT (-83.35462143002249 9.379747780985923),8
44145,POINT (-83.35462143002249 9.389617180985923),7
44146,POINT (-83.35462143002249 9.399486580985922),6
44147,POINT (-83.35462143002249 9.409355980985922),6
44148,POINT (-83.35462143002249 9.419225380985921),6
44149,POINT (-83.35462143002249 9.42909478098592),7
44150,POINT (-83.35462143002249 9.43896418098592),7
44151,POINT (-83.35462143002249 9.44883358098592),10
44152,POINT (-83.35462143002249 9.458702980985919),10
44153,POINT (-83.35462143002249 9.468572380985918),11
44154,POINT (-83.35462143002249 9.478441780985918),11
44155,POINT (-83.35462143002249 9.488311180985917),12
44156,POINT (-83.35462143002249 9.498180580985917),12
44157,POINT (-83.35462143002249 9.508049980985916),11
44158,POINT (-83.35462143002249 9.517919380985916),11
44159,POINT (-83.35462143002249 9.527788780985915),12
44160,POINT (-83.35462143002249 9.537658180985915),13
44161,POINT (-83.35462143002249 9.547527580985914),14
44162,POINT (-83.35462143002249 9.557396980985914),14
44163,POINT (-83.35462143002249 9.567266380985913),13
44164,POINT (-83.35462143002249 9.577135780985913),13
44165,POINT (-83.35462143002249 9.587005180985912),13
44166,POINT (-83.35462143002249 9.596874580985912),13
44167,POINT (-83.35462143002249 9.606743980985911),14
44168,POINT (-83.35462143002249 9.61661338098591),15
44169,POINT (-83.35462143002249 9.62648278098591),16
44170,POINT (-83.35462143002249 9.63635218098591),17
44171,POINT (-83.35462143002249 9.646221580985909),17
44172,POINT (-83.35462143002249 9.656090980985908),18
44173,POINT (-83.35462143002249 9.665960380985908),20
44174,POINT (-83.35462143002249 9.675829780985907),23
44175,POINT (-83.35462143002249 9.685699180985907),24
44176,POINT (-83.35462143002249 9.695568580985906),25
44177,POINT (-83.35462143002249 9.705437980985906),26
44178,POINT (-83.35462143002249 9.715307380985905),28
44179,POINT (-83.35462143002249 9.725176780985905),29
44180,POINT (-83.35462143002249 9.735046180985904),31
44181,POINT (-83.35462143002249 9.744915580985904),36
44182,POINT (-83.35462143002249 9.754784980985903),37
44183,POINT (-83.35462143002249 9.764654380985903),39
44184,POINT (-83.35462143002249 9.774523780985902),42
44185,POINT (-83.35462143002249 9.784393180985901),42
44186,POINT (-83.35462143002249 9.794262580985901),42
44187,POINT (-83.35462143002249 9.8041319809859),44
44188,POINT (-83.35462143002249 9.8140013809859),47
44189,POINT (-83.35462143002249 9.8238707809859),50
44190,POINT (-83.35462143002249 9.833740180985899),50
44191,POINT (-83.35462143002249 9.843609580985898),51
44192,POINT (-83.35462143002249 9.853478980985898),53
44193,POINT (-83.35462143002249 9.863348380985897),56
44194,POINT (-83.35462143002249 9.873217780985897),58
44195,POINT (-83.35462143002249 9.883087180985896),59
44196,POINT (-83.35462143002249 9.892956580985896),59
44197,POINT (-83.35462143002249 9.902825980985895),64
44198,POINT (-83.35462143002249 9.912695380985895),65
44199,POINT (-83.35462143002249 9.922564780985894),66
44200,POINT (-83.35462143002249 9.932434180985894),66
44201,POINT (-83.35462143002249 9.942303580985893),64
44202,POINT (-83.35462143002249 9.952172980985893),64
44203,POINT (-83.35462143002249 9.962042380985892),66
44204,POINT (-83.35462143002249 9.971911780985891),65
44205,POINT (-83.35462143002249 9.981781180985891),63
44206,POINT (-83.35462143002249 9.99165058098589),64
44207,POINT (-83.35462143002249 10.00151998098589),63
44208,POINT (-83.35462143002249 10.01138938098589),63
44209,POINT (-83.35462143002249 10.021258780985889),63
44210,POINT (-83.35462143002249 10.031128180985888),62
44211,POINT (-83.35462143002249 10.040997580985888),60
44212,POINT (-83.35462143002249 10.050866980985887),58
44213,POINT (-83.35462143002249 10.060736380985887),58
44214,POINT (-83.35462143002249 10.070605780985886),57
44215,POINT (-83.35462143002249 10.080475180985886),56
44216,POINT (-83.35462143002249 10.090344580985885),54
44217,POINT (-83.35462143002249 10.100213980985885),53
44218,POINT (-83.35462143002249 10.110083380985884),52
44219,POINT (-83.35462143002249 10.119952780985884),52
44220,POINT (-83.35462143002249 10.129822180985883),52
44221,POINT (-83.35462143002249 10.139691580985883),51
44222,POINT (-83.35462143002249 10.149560980985882),49
44223,POINT (-83.35462143002249 10.159430380985881),47
44224,POINT (-83.35462143002249 10.169299780985881),47
44225,POINT (-83.35462143002249 10.17916918098588),47
44226,POINT (-83.35462143002249 10.18903858098588),47
