,Amphibians,Reptiles,Mammals
8419,56,68,132
8420,57,68,134
8421,54,69,134
8422,52,66,135
8423,50,65,136
8424,45,66,135
8425,43,62,135
8426,38,61,137
8427,33,60,139
8428,30,54,138
8429,26,40,139
8430,22,39,141
8431,16,40,142
8432,15,31,139
8433,15,28,137
8434,14,27,132
8435,14,27,131
8436,15,28,124
8437,15,24,125
8438,12,23,122
8439,15,26,122
8440,21,26,122
8441,28,29,124
8442,29,30,123
8443,34,34,123
8444,37,35,123
8445,44,36,125
8446,46,38,125
8447,52,39,124
8448,52,41,126
8449,54,43,124
8450,56,44,124
8451,47,44,126
8452,37,46,131
8453,26,46,132
8454,20,50,132
8455,20,54,132
8456,20,58,133
8457,21,58,134
8458,21,61,135
8459,20,65,136
8460,26,69,141
8461,38,75,140
8462,50,84,143
8463,62,87,142
8464,60,85,143
8465,60,87,144
8466,61,91,143
8467,62,92,139
8468,60,91,142
8469,59,91,142
8470,57,90,142
8471,57,89,140
8472,54,89,140
8473,53,88,140
8474,52,88,140
8475,52,86,140
8476,52,85,140
8477,52,84,139
8478,50,84,139
8479,49,82,138
8480,48,81,135
8481,47,81,134
8482,46,81,135
8483,46,81,135
8484,45,79,134
8485,45,80,132
8486,44,78,132
8487,42,78,132
8488,40,79,129
8489,38,79,127
8490,39,79,127
8491,39,78,126
8492,39,77,126
8493,39,77,126
8494,39,77,123
8495,38,77,122
8496,41,78,121
8497,41,78,121
8498,40,77,121
8499,51,16,121
8500,52,67,122
8501,52,69,122
8502,54,71,125
8503,54,73,127
8504,57,72,130
8505,57,69,132
8506,55,69,134
8507,57,67,133
8508,56,68,134
8509,52,67,135
8510,46,65,134
8511,41,63,137
8512,36,64,136
8513,32,55,138
8514,29,51,139
8515,23,38,140
8516,19,33,141
8517,14,35,139
8518,13,32,139
8519,15,31,133
8520,15,27,132
8521,14,26,124
8522,15,26,124
8523,14,22,122
8524,13,25,122
8525,15,24,123
8526,22,29,124
8527,25,29,124
8528,29,29,123
8529,34,33,123
8530,39,34,122
8531,46,37,123
8532,53,38,124
8533,54,39,121
8534,54,41,122
8535,55,44,122
8536,57,43,123
8537,54,45,128
8538,44,47,129
8539,32,49,131
8540,29,53,131
8541,21,54,134
8542,22,60,133
8543,19,58,135
8544,20,60,136
8545,22,63,138
8546,31,69,141
8547,40,78,143
8548,50,85,142
8549,63,86,142
8550,60,86,143
8551,61,87,144
8552,62,89,142
8553,61,91,140
8554,59,90,142
8555,59,90,142
8556,57,89,140
8557,54,89,140
8558,54,88,140
8559,53,88,140
8560,52,88,139
8561,52,86,140
8562,53,84,139
8563,50,84,139
8564,49,83,138
8565,49,82,136
8566,48,81,134
8567,46,81,134
8568,46,81,135
8569,45,80,135
8570,45,80,132
8571,45,80,132
8572,45,78,131
8573,41,78,130
8574,40,79,129
8575,39,79,127
8576,39,79,127
8577,38,78,125
8578,38,77,125
8579,38,77,125
8580,37,77,124
8581,37,77,122
8582,38,78,120
8583,39,78,120
8584,37,78,119
8585,36,76,119
8586,49,13,112
8587,49,68,123
8588,52,71,123
8589,52,72,124
8590,53,73,127
8591,54,72,129
8592,55,71,131
8593,56,72,133
8594,56,71,134
8595,56,69,134
8596,53,68,134
8597,49,66,133
8598,43,65,134
8599,41,64,135
8600,35,58,137
8601,31,54,136
8602,26,44,140
8603,23,39,140
8604,17,33,140
8605,13,33,139
8606,12,29,139
8607,14,27,132
8608,14,24,126
8609,14,24,124
8610,15,23,123
8611,14,22,123
8612,13,23,123
8613,14,27,124
8614,21,24,122
8615,25,28,122
8616,29,31,125
8617,34,33,123
8618,41,37,123
8619,50,38,121
8620,53,38,121
8621,54,40,121
8622,55,43,120
8623,56,46,121
8624,57,45,124
8625,55,45,126
8626,53,50,128
8627,43,54,130
8628,32,56,131
8629,26,59,134
8630,22,60,135
8631,19,58,133
8632,19,60,137
8633,21,62,141
8634,35,71,145
8635,46,78,145
8636,60,86,142
8637,64,86,143
8638,60,86,143
8639,62,89,142
8640,62,88,141
8641,62,90,142
8642,59,87,142
8643,58,88,140
8644,56,88,139
8645,54,88,140
8646,53,88,140
8647,53,88,139
8648,52,88,139
8649,52,86,139
8650,52,85,139
8651,50,85,139
8652,49,83,137
8653,49,81,135
8654,47,81,134
8655,46,81,134
8656,46,81,135
8657,45,80,133
8658,45,80,131
8659,46,80,131
8660,45,78,130
8661,44,78,130
8662,41,79,129
8663,39,79,125
8664,38,79,125
8665,38,79,124
8666,38,77,124
8667,39,77,124
8668,37,77,123
8669,36,77,122
8670,34,77,121
8671,36,77,119
8672,36,77,119
8673,36,76,119
8674,33,76,119
8675,49,68,122
8676,52,71,123
8677,52,72,124
8678,52,71,127
8679,53,70,128
8680,52,69,130
8681,55,72,132
8682,55,71,133
8683,56,68,134
8684,55,69,134
8685,51,68,135
8686,46,67,135
8687,42,66,136
8688,40,63,138
8689,32,55,138
8690,31,54,139
8691,24,43,141
8692,21,37,140
8693,15,32,139
8694,13,32,139
8695,12,29,134
8696,14,28,128
8697,13,23,124
8698,13,25,125
8699,14,23,124
8700,14,22,122
8701,12,23,122
8702,15,23,122
8703,18,27,121
8704,24,28,123
8705,30,30,124
8706,37,33,122
8707,42,36,123
8708,52,37,120
8709,53,40,121
8710,55,42,119
8711,56,45,119
8712,58,47,124
8713,58,47,125
8714,56,54,125
8715,55,50,126
8716,50,55,126
8717,39,59,132
8718,31,60,134
8719,24,60,134
8720,19,62,133
8721,21,58,138
8722,30,68,143
8723,35,73,145
8724,52,82,146
8725,65,84,143
8726,62,84,143
8727,61,87,143
8728,62,89,143
8729,61,89,139
8730,60,89,142
8731,58,87,140
8732,58,88,140
8733,55,88,139
8734,54,88,140
8735,53,88,139
8736,52,88,139
8737,52,88,138
8738,53,86,139
8739,51,85,139
8740,49,85,137
8741,49,83,136
8742,48,82,135
8743,47,81,134
8744,46,82,134
8745,46,80,134
8746,45,80,131
8747,45,80,130
8748,45,80,129
8749,46,78,128
8750,44,78,127
8751,40,79,125
8752,39,79,125
8753,38,79,125
8754,38,79,124
8755,38,77,124
8756,37,77,124
8757,35,77,123
8758,34,76,121
8759,33,76,120
8760,35,77,120
8761,35,77,119
8762,35,76,118
8763,32,76,119
8764,30,76,119
8765,47,73,122
8766,47,72,122
8767,47,73,121
8768,48,67,122
8769,52,71,122
8770,53,74,124
8771,52,72,127
8772,52,72,129
8773,52,71,130
8774,52,71,132
8775,50,71,134
8776,55,70,134
8777,55,68,134
8778,51,69,134
8779,50,67,132
8780,45,66,136
8781,41,64,136
8782,37,59,138
8783,32,55,134
8784,28,50,140
8785,24,40,142
8786,19,34,141
8787,16,32,140
8788,15,32,135
8789,12,30,132
8790,14,25,127
8791,14,23,126
8792,13,22,125
8793,14,22,123
8794,11,21,123
8795,12,23,122
8796,14,24,121
8797,15,26,123
8798,24,29,125
8799,29,30,123
8800,36,35,123
8801,44,35,122
8802,50,35,120
8803,53,38,120
8804,54,40,119
8805,57,43,121
8806,59,46,124
8807,58,51,126
8808,59,57,124
8809,58,57,125
8810,53,57,127
8811,49,57,130
8812,39,61,131
8813,32,62,133
8814,31,63,141
8815,30,66,142
8816,33,69,144
8817,40,75,145
8818,56,82,144
8819,65,85,143
8820,61,87,142
8821,62,88,143
8822,62,89,140
8823,60,89,139
8824,60,89,139
8825,58,88,140
8826,57,87,139
8827,54,88,139
8828,53,88,139
8829,53,88,139
8830,52,88,138
8831,53,88,138
8832,51,85,139
8833,50,85,138
8834,49,84,136
8835,48,82,136
8836,48,82,134
8837,46,82,134
8838,46,81,133
8839,45,80,132
8840,45,80,129
8841,45,80,128
8842,46,80,128
8843,46,79,128
8844,44,79,127
8845,40,79,125
8846,39,79,125
8847,37,79,125
8848,37,79,124
8849,37,78,124
8850,36,76,124
8851,36,76,123
8852,35,76,121
8853,33,76,121
8854,32,76,120
8855,34,77,120
8856,32,75,118
8857,31,74,119
8858,29,74,119
8859,47,74,123
8860,47,74,122
8861,47,73,122
8862,0,5,26
8863,49,69,123
8864,49,70,123
8865,54,73,122
8866,53,73,127
8867,52,74,128
8868,52,72,130
8869,52,72,131
8870,51,72,134
8871,51,71,136
8872,53,70,135
8873,51,69,134
8874,50,67,131
8875,46,67,134
8876,42,64,135
8877,40,63,137
8878,32,57,135
8879,30,51,135
8880,26,46,141
8881,20,38,141
8882,16,33,140
8883,16,34,135
8884,15,31,132
8885,15,29,128
8886,13,22,127
8887,13,22,124
8888,12,22,124
8889,12,22,122
8890,11,22,124
8891,11,21,122
8892,15,22,122
8893,15,23,126
8894,25,28,126
8895,28,32,124
8896,35,34,124
8897,44,34,124
8898,49,35,120
8899,52,39,120
8900,53,42,119
8901,57,46,120
8902,58,47,124
8903,60,50,124
8904,59,52,123
8905,59,60,125
8906,56,57,128
8907,52,60,128
8908,47,65,129
8909,40,64,135
8910,37,62,140
8911,39,68,141
8912,44,74,141
8913,54,75,143
8914,65,84,140
8915,65,87,143
8916,62,85,143
8917,62,88,142
8918,62,89,140
8919,60,90,139
8920,58,89,139
8921,57,87,138
8922,56,87,138
8923,54,88,138
8924,53,88,139
8925,53,88,138
8926,53,88,138
8927,52,87,138
8928,50,85,138
8929,49,85,137
8930,48,84,136
8931,48,84,136
8932,48,83,134
8933,46,84,133
8934,46,81,130
8935,45,81,130
8936,45,81,128
8937,46,81,128
8938,46,81,128
8939,45,81,128
8940,43,80,127
8941,39,81,125
8942,38,81,125
8943,37,81,125
8944,37,80,125
8945,37,77,123
8946,36,76,123
8947,36,76,123
8948,36,75,122
8949,34,75,121
8950,32,75,120
8951,32,76,120
8952,32,77,119
8953,30,76,119
8954,29,76,118
8955,30,76,118
8956,47,74,123
8957,47,74,123
8958,47,74,123
8959,47,73,122
8960,0,8,26
8961,0,5,26
8962,49,70,124
8963,52,73,123
8964,52,71,126
8965,53,73,129
8966,52,71,130
8967,52,71,131
8968,52,72,134
8969,53,70,136
8970,52,70,135
8971,50,70,134
8972,49,67,132
8973,46,67,132
8974,42,65,135
8975,39,65,135
8976,36,61,135
8977,30,56,134
8978,27,52,136
8979,23,40,141
8980,18,38,142
8981,17,38,135
8982,15,36,132
8983,15,32,128
8984,14,27,128
8985,13,23,125
8986,12,22,126
8987,12,20,122
8988,12,21,123
8989,10,21,123
8990,11,21,123
8991,15,23,126
8992,19,26,126
8993,23,28,123
8994,28,33,126
8995,34,33,124
8996,45,32,122
8997,50,35,120
8998,52,41,122
8999,55,43,122
9000,58,46,123
9001,58,49,123
9002,61,53,123
9003,60,59,124
9004,62,60,124
9005,58,62,125
9006,58,66,128
9007,55,66,132
9008,51,65,136
9009,48,72,136
9010,49,73,140
9011,54,76,139
9012,63,82,142
9013,68,87,141
9014,63,87,142
9015,63,89,141
9016,62,89,140
9017,60,90,138
9018,60,90,138
9019,57,88,138
9020,57,87,137
9021,55,87,138
9022,53,87,138
9023,53,88,138
9024,53,88,138
9025,53,88,138
9026,51,86,138
9027,49,85,138
9028,48,84,136
9029,48,84,136
9030,48,86,134
9031,47,84,132
9032,46,82,130
9033,46,81,129
9034,46,81,129
9035,43,81,128
9036,44,81,128
9037,45,81,128
9038,45,81,128
9039,43,80,127
9040,39,81,125
9041,38,81,125
9042,37,78,125
9043,37,77,124
9044,37,77,123
9045,36,76,123
9046,36,76,123
9047,36,75,122
9048,34,75,121
9049,33,75,120
9050,33,75,119
9051,33,76,118
9052,33,75,117
9053,31,75,117
9054,31,73,117
9055,0,4,29
9056,47,74,123
9057,47,74,123
9058,47,74,123
9059,47,74,123
9060,47,74,123
9061,47,73,122
9062,48,57,122
9063,0,7,26
9064,49,70,124
9065,51,73,124
9066,52,74,127
9067,52,71,128
9068,53,72,131
9069,53,71,133
9070,52,72,135
9071,51,71,135
9072,53,71,136
9073,51,69,134
9074,48,70,132
9075,47,67,131
9076,45,65,134
9077,40,64,135
9078,37,64,134
9079,34,58,134
9080,29,51,136
9081,27,50,137
9082,21,38,141
9083,17,36,137
9084,17,35,132
9085,13,30,130
9086,14,28,127
9087,12,25,127
9088,11,22,124
9089,11,20,123
9090,11,18,123
9091,12,21,122
9092,10,22,122
9093,12,22,126
9094,16,26,128
9095,17,28,125
9096,21,30,124
9097,28,32,126
9098,34,32,125
9099,46,32,122
9100,49,37,123
9101,53,42,123
9102,56,44,124
9103,57,48,126
9104,58,53,124
9105,59,55,125
9106,60,62,125
9107,62,64,126
9108,59,65,126
9109,59,71,131
9110,59,70,135
9111,56,71,135
9112,56,72,136
9113,56,78,138
9114,60,79,142
9115,66,83,141
9116,67,90,141
9117,63,87,142
9118,62,89,140
9119,61,89,139
9120,60,90,138
9121,59,89,138
9122,57,89,138
9123,56,87,137
9124,54,87,137
9125,53,87,137
9126,54,88,138
9127,53,88,138
9128,51,88,137
9129,49,86,138
9130,48,85,136
9131,48,84,135
9132,48,85,135
9133,47,86,132
9134,46,84,130
9135,45,82,129
9136,44,82,129
9137,43,81,129
9138,43,81,128
9139,44,81,128
9140,44,81,128
9141,44,79,128
9142,41,78,126
9143,40,78,125
9144,38,78,124
9145,37,78,124
9146,37,77,124
9147,36,77,123
9148,36,77,123
9149,36,76,123
9150,36,75,122
9151,34,75,121
9152,33,75,120
9153,33,75,120
9154,33,76,117
9155,33,76,117
9156,31,75,117
9157,0,9,40
9158,47,74,123
9159,47,74,124
9160,47,74,123
9161,47,74,123
9162,47,74,123
9163,47,74,123
9164,47,73,123
9165,48,72,122
9166,48,71,121
9167,47,72,121
9168,47,16,112
9169,0,9,33
9170,49,72,124
9171,50,74,124
9172,52,74,126
9173,51,74,130
9174,52,72,130
9175,52,72,132
9176,53,71,134
9177,52,71,136
9178,52,71,136
9179,52,70,133
9180,50,70,132
9181,48,68,130
9182,45,65,133
9183,42,65,136
9184,39,63,136
9185,35,62,135
9186,30,55,136
9187,27,50,135
9188,23,42,136
9189,20,38,138
9190,16,36,132
9191,15,33,130
9192,12,28,128
9193,13,26,127
9194,11,23,125
9195,11,21,123
9196,11,20,124
9197,11,17,124
9198,10,19,124
9199,11,23,126
9200,11,24,127
9201,17,28,126
9202,17,29,124
9203,19,30,126
9204,27,32,125
9205,34,33,124
9206,45,35,124
9207,50,38,125
9208,54,42,126
9209,53,44,125
9210,57,50,126
9211,59,55,125
9212,60,56,125
9213,63,59,125
9214,63,67,125
9215,60,69,129
9216,60,72,133
9217,60,71,135
9218,60,77,136
9219,58,75,137
9220,63,79,139
9221,67,79,141
9222,68,85,141
9223,66,88,142
9224,63,89,139
9225,63,89,140
9226,59,89,136
9227,60,89,138
9228,58,89,138
9229,56,89,137
9230,56,87,137
9231,53,87,136
9232,53,87,136
9233,54,87,138
9234,52,88,137
9235,50,87,138
9236,49,87,137
9237,48,85,135
9238,47,85,135
9239,47,85,134
9240,47,86,130
9241,45,84,129
9242,45,82,128
9243,43,82,129
9244,43,81,129
9245,43,81,128
9246,44,79,128
9247,44,79,128
9248,43,79,128
9249,41,77,125
9250,40,78,124
9251,38,78,124
9252,36,77,124
9253,36,77,124
9254,36,77,123
9255,36,77,123
9256,36,76,123
9257,35,76,123
9258,34,75,121
9259,33,75,119
9260,33,75,119
9261,33,75,117
9262,33,74,117
9263,48,74,123
9264,48,74,124
9265,48,74,124
9266,48,74,123
9267,48,74,123
9268,48,74,123
9269,48,74,123
9270,48,74,123
9271,48,74,123
9272,48,74,122
9273,47,74,122
9274,0,11,32
9275,47,74,112
9276,49,11,121
9277,0,6,33
9278,49,17,121
9279,49,17,122
9280,49,71,123
9281,49,71,123
9282,50,74,125
9283,52,76,126
9284,52,74,129
9285,52,73,130
9286,52,71,131
9287,52,72,133
9288,52,72,136
9289,52,70,138
9290,55,70,135
9291,51,70,134
9292,48,69,130
9293,47,66,132
9294,45,65,134
9295,40,64,137
9296,37,63,134
9297,31,59,136
9298,29,52,137
9299,26,49,136
9300,20,37,136
9301,18,36,133
9302,14,35,130
9303,13,33,128
9304,12,29,126
9305,9,25,125
9306,11,23,125
9307,10,21,124
9308,10,18,125
9309,9,20,126
9310,10,21,125
9311,11,21,126
9312,11,23,126
9313,16,28,125
9314,15,31,125
9315,19,32,126
9316,26,35,124
9317,33,34,125
9318,41,36,125
9319,51,38,126
9320,52,44,127
9321,54,49,125
9322,57,51,126
9323,59,55,125
9324,62,58,125
9325,63,61,125
9326,63,66,128
9327,61,71,131
9328,59,76,133
9329,59,78,134
9330,59,80,135
9331,62,81,136
9332,67,82,139
9333,69,86,141
9334,70,84,140
9335,64,87,141
9336,64,89,138
9337,64,89,138
9338,60,88,136
9339,58,89,138
9340,58,90,138
9341,56,87,137
9342,54,88,136
9343,53,88,136
9344,54,88,136
9345,52,88,136
9346,50,89,137
9347,49,88,137
9348,48,85,135
9349,47,85,135
9350,47,85,134
9351,47,85,130
9352,46,85,129
9353,45,84,129
9354,43,82,129
9355,43,80,129
9356,43,80,128
9357,43,79,128
9358,43,79,128
9359,44,78,128
9360,43,78,127
9361,41,77,124
9362,40,78,124
9363,38,77,124
9364,36,77,124
9365,36,77,124
9366,35,77,124
9367,35,77,123
9368,35,76,123
9369,35,76,123
9370,34,75,121
9371,34,75,108
9372,33,73,119
9373,48,74,123
9374,48,74,123
9375,48,74,124
9376,48,74,124
9377,48,74,123
9378,48,74,123
9379,48,74,123
9380,48,74,123
9381,49,74,123
9382,49,74,123
9383,49,74,123
9384,49,76,121
9385,48,73,121
9386,48,72,121
9387,48,74,120
9388,2,5,26
9389,0,7,26
9390,48,15,121
9391,0,6,26
9392,49,17,122
9393,49,68,122
9394,49,70,121
9395,49,71,122
9396,50,72,123
9397,50,72,123
9398,50,73,124
9399,51,75,125
9400,52,75,126
9401,52,75,130
9402,52,73,132
9403,52,72,133
9404,51,72,135
9405,51,73,137
9406,54,72,137
9407,53,70,133
9408,50,70,132
9409,47,67,133
9410,44,67,133
9411,42,64,135
9412,39,62,134
9413,33,60,136
9414,30,56,134
9415,27,48,137
9416,21,42,137
9417,19,34,133
9418,15,31,130
9419,13,30,128
9420,12,32,126
9421,12,27,125
9422,8,23,125
9423,10,22,124
9424,10,18,126
9425,8,18,126
9426,8,19,126
9427,10,20,125
9428,10,22,126
9429,11,25,124
9430,14,28,124
9431,15,31,126
9432,19,33,125
9433,23,34,125
9434,30,35,126
9435,39,37,127
9436,49,42,128
9437,50,46,131
9438,54,51,126
9439,57,52,126
9440,59,57,125
9441,61,58,127
9442,63,64,130
9443,63,69,132
9444,61,71,133
9445,61,77,135
9446,60,81,135
9447,61,83,135
9448,64,82,137
9449,68,85,140
9450,69,87,140
9451,68,88,141
9452,63,89,138
9453,63,90,138
9454,61,89,138
9455,60,89,138
9456,59,90,138
9457,56,90,137
9458,55,88,136
9459,53,88,136
9460,54,88,136
9461,54,88,135
9462,51,88,136
9463,51,87,136
9464,48,88,135
9465,47,85,134
9466,47,85,133
9467,47,85,131
9468,47,85,128
9469,46,85,129
9470,44,84,129
9471,43,80,129
9472,43,80,129
9473,43,80,128
9474,43,80,128
9475,43,78,128
9476,42,78,127
9477,42,78,127
9478,41,77,124
9479,39,77,124
9480,39,77,124
9481,36,77,124
9482,36,77,124
9483,35,77,124
9484,35,77,123
9485,35,60,123
9486,34,74,121
9487,33,72,120
9488,0,9,40
9489,48,74,122
9490,48,74,124
9491,48,74,124
9492,48,74,123
9493,48,74,123
9494,48,74,123
9495,48,75,123
9496,48,74,123
9497,49,74,123
9498,49,74,123
9499,49,74,123
9500,49,76,122
9501,48,76,121
9502,1,14,32
9503,49,76,122
9504,1,12,32
9505,0,12,33
9506,49,73,121
9507,49,73,113
9508,49,73,123
9509,50,73,123
9510,50,72,122
9511,50,72,123
9512,50,74,124
9513,50,75,124
9514,50,75,125
9515,52,76,126
9516,53,76,129
9517,52,73,131
9518,52,74,131
9519,51,74,135
9520,51,73,136
9521,51,74,137
9522,53,72,134
9523,52,73,133
9524,48,70,132
9525,48,67,133
9526,44,66,135
9527,40,64,136
9528,36,62,136
9529,31,60,134
9530,30,51,138
9531,23,46,136
9532,17,35,133
9533,16,36,129
9534,12,32,127
9535,12,30,127
9536,12,30,126
9537,12,25,126
9538,9,23,125
9539,8,21,126
9540,7,19,126
9541,7,21,124
9542,7,21,125
9543,10,21,125
9544,9,22,124
9545,11,29,123
9546,13,30,124
9547,14,33,123
9548,19,33,126
9549,23,36,125
9550,30,34,127
9551,39,38,129
9552,47,44,129
9553,49,51,127
9554,52,51,127
9555,58,55,126
9556,60,57,125
9557,62,62,129
9558,62,64,132
9559,62,70,135
9560,62,74,134
9561,62,80,135
9562,60,82,134
9563,63,81,136
9564,66,83,138
9565,71,87,140
9566,71,87,140
9567,69,91,138
9568,62,90,138
9569,63,89,138
9570,60,89,137
9571,59,89,138
9572,58,90,138
9573,57,89,136
9574,56,88,136
9575,54,88,136
9576,55,87,135
9577,52,87,135
9578,51,87,136
9579,48,87,136
9580,47,86,134
9581,47,85,132
9582,47,85,131
9583,47,85,129
9584,47,84,129
9585,44,84,128
9586,44,82,128
9587,43,80,128
9588,43,80,128
9589,43,79,127
9590,43,79,126
9591,43,78,126
9592,42,78,127
9593,42,78,125
9594,41,77,124
9595,39,77,124
9596,39,77,124
9597,36,77,124
9598,35,77,124
9599,35,75,124
9600,35,75,122
9601,0,8,39
9602,0,4,29
9603,48,74,122
9604,48,75,122
9605,48,75,123
9606,48,74,123
9607,48,74,123
9608,48,74,123
9609,48,74,123
9610,48,74,123
9611,48,75,123
9612,49,74,123
9613,49,74,123
9614,49,74,122
9615,49,75,122
9616,48,77,122
9617,1,11,33
9618,49,77,122
9619,48,75,121
9620,49,75,122
9621,1,13,32
9622,1,13,33
9623,50,76,124
9624,50,75,124
9625,50,75,123
9626,50,73,123
9627,50,75,125
9628,50,75,125
9629,52,76,126
9630,52,76,127
9631,52,76,130
9632,52,74,131
9633,52,74,134
9634,51,73,135
9635,51,72,136
9636,53,73,136
9637,52,73,132
9638,49,72,131
9639,48,69,133
9640,46,67,133
9641,40,67,135
9642,37,63,135
9643,32,61,135
9644,29,54,136
9645,26,48,136
9646,20,40,131
9647,17,36,129
9648,13,31,126
9649,13,29,127
9650,9,28,126
9651,8,27,125
9652,8,26,125
9653,8,21,125
9654,8,19,125
9655,7,20,125
9656,7,20,125
9657,8,21,125
9658,9,22,125
9659,9,25,123
9660,14,29,123
9661,13,30,123
9662,14,32,123
9663,19,35,125
9664,24,37,127
9665,30,37,126
9666,35,39,128
9667,44,46,127
9668,48,51,126
9669,51,53,127
9670,56,55,126
9671,60,60,128
9672,62,63,132
9673,62,68,135
9674,60,70,135
9675,61,77,136
9676,61,82,134
9677,61,81,136
9678,63,83,138
9679,70,84,139
9680,73,87,139
9681,73,87,139
9682,68,89,137
9683,64,90,139
9684,62,89,138
9685,60,89,137
9686,58,89,138
9687,58,90,136
9688,58,88,136
9689,55,87,136
9690,56,87,136
9691,53,87,135
9692,51,87,135
9693,49,87,136
9694,47,86,134
9695,47,84,132
9696,47,85,131
9697,47,85,130
9698,46,85,129
9699,45,84,129
9700,44,82,128
9701,43,81,128
9702,43,81,128
9703,43,79,128
9704,43,79,126
9705,43,79,126
9706,43,78,126
9707,42,78,126
9708,42,78,124
9709,40,76,123
9710,39,76,123
9711,39,77,123
9712,36,75,123
9713,0,9,40
9714,0,4,29
9715,0,4,29
9716,48,74,122
9717,48,74,122
9718,48,74,123
9719,48,75,123
9720,48,74,123
9721,48,74,123
9722,48,74,123
9723,48,75,123
9724,48,75,123
9725,49,75,123
9726,49,75,123
9727,49,75,123
9728,49,74,122
9729,50,75,122
9730,50,77,122
9731,48,77,122
9732,49,75,122
9733,48,77,122
9734,50,76,122
9735,50,75,122
9736,1,13,32
9737,50,76,124
9738,50,75,124
9739,50,75,123
9740,50,76,124
9741,50,75,125
9742,52,76,126
9743,52,75,127
9744,53,76,130
9745,52,75,132
9746,52,75,134
9747,51,75,134
9748,51,72,136
9749,52,72,136
9750,52,73,134
9751,51,71,131
9752,48,69,132
9753,47,67,133
9754,39,68,132
9755,36,64,134
9756,32,63,135
9757,30,59,134
9758,29,51,138
9759,22,46,135
9760,18,40,127
9761,14,32,127
9762,11,29,126
9763,9,25,126
9764,8,24,125
9765,9,23,124
9766,8,22,125
9767,8,21,124
9768,7,19,121
9769,7,20,125
9770,7,20,125
9771,8,23,126
9772,9,22,124
9773,10,25,123
9774,13,29,123
9775,14,31,123
9776,16,33,123
9777,19,36,126
9778,24,36,126
9779,31,40,129
9780,32,46,129
9781,43,50,127
9782,46,52,127
9783,50,53,127
9784,56,56,129
9785,59,61,130
9786,60,65,133
9787,60,72,134
9788,60,76,135
9789,59,81,135
9790,59,84,135
9791,60,83,137
9792,64,82,138
9793,70,82,138
9794,73,85,139
9795,73,88,138
9796,66,87,139
9797,65,89,139
9798,63,89,138
9799,59,89,139
9800,59,88,137
9801,58,89,136
9802,58,88,136
9803,56,87,136
9804,56,87,135
9805,52,87,135
9806,50,87,135
9807,48,87,134
9808,47,86,132
9809,47,84,131
9810,47,85,130
9811,46,85,130
9812,46,84,129
9813,45,82,128
9814,44,82,128
9815,43,81,128
9816,43,81,127
9817,43,79,127
9818,43,79,126
9819,43,79,126
9820,43,78,126
9821,42,78,126
9822,40,77,124
9823,39,76,124
9824,38,74,123
9825,0,6,40
9826,0,4,29
9827,0,4,29
9828,48,76,122
9829,48,74,122
9830,48,74,123
9831,48,74,123
9832,48,74,123
9833,48,74,123
9834,48,74,123
9835,48,75,123
9836,48,75,123
9837,48,75,123
9838,49,75,123
9839,49,75,123
9840,49,75,123
9841,50,76,122
9842,50,76,122
9843,50,77,122
9844,49,77,122
9845,50,79,121
9846,1,12,33
9847,1,14,33
9848,50,77,123
9849,50,76,123
9850,50,76,123
9851,50,76,124
9852,50,76,124
9853,50,77,124
9854,51,75,127
9855,52,74,127
9856,52,76,129
9857,53,75,131
9858,52,76,132
9859,51,76,134
9860,51,75,136
9861,51,72,136
9862,52,73,135
9863,51,71,130
9864,49,71,131
9865,46,67,132
9866,42,66,132
9867,39,65,133
9868,35,64,134
9869,31,61,134
9870,29,56,135
9871,27,49,134
9872,20,45,126
9873,16,33,126
